Remaining: 438 collecting now: 'Hussein of Jordan|2019-04-29T10:08:25Z' done in 2.8e-05 average: 2.8e-05
Remaining: 220 collecting now: 'U.S. Route 30 in Indiana|2016-06-10T18:12:30Z' done in 0.001615 average: 0.03380434246575342
Remaining: 219 collecting now: 'Hussein of Jordan|2012-08-20T20:46:07Z' done in 0.0463 average: 0.033861140909090905
Remaining: 218 collecting now: 'Hussein of Jordan|2008-12-18T20:53:43Z' done in 0.048534 average: 0.03392753393665158
Remaining: 217 collecting now: 'U.S. Route 30 in Indiana|2008-06-30T04:57:42Z' done in 0.048025 average: 0.03399103603603603
Remaining: 216 collecting now: 'Chachani|2011-07-06T00:48:58Z' done in 0.002607 average: 0.03385030044843049
Remaining: 215 collecting now: 'Chachani|2014-08-21T23:03:31Z' done in 0.002752 average: 0.033711468749999994
Remaining: 214 collecting now: 'Roderigo Lopez|2016-08-25T18:13:45Z' done in 0.001835 average: 0.03356979555555555
Remaining: 213 collecting now: 'Roderigo Lopez|2016-05-14T11:06:04Z' done in 0.044651 average: 0.03361882743362832
Remaining: 212 collecting now: 'Hussein of Jordan|2007-11-30T09:16:17Z' done in 0.048251 average: 0.033683286343612326
Remaining: 211 collecting now: 'Chachani|2019-05-30T21:26:57Z' done in 0.047424 average: 0.033743552631578945
Remaining: 210 collecting now: 'Hussein of Jordan|2008-04-20T20:00:29Z' done in 0.047969 average: 0.033805672489082964
Remaining: 209 collecting now: 'Hussein of Jordan|2004-12-22T23:08:54Z' done in 0.052243 average: 0.03388583478260869
Remaining: 208 collecting now: 'Hussein of Jordan|2016-06-18T05:53:21Z' done in 0.004626 average: 0.03375916883116883
Remaining: 207 collecting now: 'Hussein of Jordan|2015-03-31T16:28:59Z' done in 0.048038 average: 0.033820715517241376
Remaining: 206 collecting now: 'Hussein of Jordan|2013-01-28T01:26:05Z' done in 0.055358 average: 0.03391315021459227
Remaining: 205 collecting now: 'Roderigo Lopez|2008-03-01T04:13:26Z' done in 0.05193 average: 0.03399014529914529
Remaining: 204 collecting now: 'Hussein of Jordan|2006-11-27T18:10:43Z' done in 0.004685 average: 0.03386544255319149
Remaining: 203 collecting now: 'Hussein of Jordan|2016-10-03T09:43:22Z' done in 0.047712 average: 0.03392411440677966
Remaining: 202 collecting now: 'Fair dealing in United Kingdom law|2016-11-01T02:45:42Z' done in 0.051808 average: 0.03399957383966244
Remaining: 201 collecting now: 'Chachani|2012-04-18T22:07:21Z' done in 0.043353 average: 0.03403887394957983
Remaining: 200 collecting now: 'Hussein of Jordan|2018-06-29T16:44:55Z' done in 0.001927 average: 0.03390451464435146
Remaining: 199 collecting now: 'Hussein of Jordan|2017-03-21T04:54:42Z' done in 0.067324 average: 0.03404376249999999
Remaining: 198 collecting now: 'U.S. Route 30 in Indiana|2012-01-29T15:45:48Z' done in 0.055394 average: 0.03413235269709543
Remaining: 197 collecting now: 'Hussein of Jordan|2006-10-31T17:57:13Z' done in 0.002943 average: 0.034003471074380155
Remaining: 196 collecting now: 'U.S. Route 30 in Indiana|2008-11-28T19:07:01Z' done in 0.048836 average: 0.034064510288065834
Remaining: 195 collecting now: 'Hussein of Jordan|2011-06-20T16:02:57Z' done in 0.005512 average: 0.033947491803278676
Remaining: 194 collecting now: 'Chachani|2014-05-18T07:28:00Z' done in 0.050416 average: 0.03401471020408162
Remaining: 193 collecting now: 'U.S. Route 30 in Indiana|2012-05-18T12:39:14Z' done in 0.004453 average: 0.03389454065040649
Remaining: 192 collecting now: 'Hussein of Jordan|2012-02-24T05:20:50Z' done in 0.002468 average: 0.03376730769230768
Remaining: 191 collecting now: 'Hussein of Jordan|2010-03-09T11:37:05Z' done in 0.049034 average: 0.03382886693548386
Remaining: 190 collecting now: 'Hussein of Jordan|2006-08-30T11:45:06Z' done in 0.048507 average: 0.033887815261044174
Remaining: 189 collecting now: 'U.S. Route 30 in Indiana|2015-04-11T00:29:11Z' done in 0.047554 average: 0.03394248
Remaining: 188 collecting now: 'Roderigo Lopez|2011-09-18T15:26:14Z' done in 0.047646 average: 0.03399707569721115
Remaining: 187 collecting now: 'Roderigo Lopez|2008-04-24T20:34:18Z' done in 0.005307 average: 0.033883226190476186
Remaining: 186 collecting now: 'U.S. Route 30 in Indiana|2014-04-17T22:02:22Z' done in 0.002181 average: 0.0337579209486166
Remaining: 185 collecting now: 'Hussein of Jordan|2018-07-28T07:20:59Z' done in 0.063409 average: 0.03387465748031496
Remaining: 184 collecting now: 'Chachani|2005-02-21T08:26:46Z' done in 0.070861 average: 0.03401970196078431
Remaining: 183 collecting now: 'Hussein of Jordan|2016-04-24T23:06:00Z' done in 0.008042 average: 0.0339182265625
Remaining: 182 collecting now: 'Hussein of Jordan|2017-09-29T09:02:45Z' done in 0.050651 average: 0.03398333463035019
Remaining: 181 collecting now: 'U.S. Route 30 in Indiana|2013-08-12T14:25:56Z' done in 0.026958 average: 0.03395610465116279
Remaining: 180 collecting now: 'Chachani|2007-06-20T19:08:11Z' done in 0.049153 average: 0.03401477992277993
Remaining: 179 collecting now: 'U.S. Route 30 in Indiana|2012-04-07T13:35:38Z' done in 0.003424 average: 0.03389712307692309
Remaining: 178 collecting now: 'Hussein of Jordan|2013-04-29T19:05:03Z' done in 0.004474 average: 0.03378439080459771
Remaining: 177 collecting now: 'Chachani|2010-03-12T11:12:04Z' done in 0.056329 average: 0.033870438931297715
Remaining: 176 collecting now: 'Hussein of Jordan|2013-07-31T13:50:06Z' done in 0.004076 average: 0.03375715209125476
Remaining: 175 collecting now: 'Roderigo Lopez|2008-12-10T23:34:09Z' done in 0.051894 average: 0.03382585227272728
Remaining: 174 collecting now: 'Chachani|2007-03-28T22:40:48Z' done in 0.003229 average: 0.033710392452830196
Remaining: 173 collecting now: 'Hussein of Jordan|2013-06-16T03:51:27Z' done in 0.002219 average: 0.033592003759398505
Remaining: 172 collecting now: 'Chachani|2018-05-26T22:18:06Z' done in 0.050502 average: 0.03365533707865169
Remaining: 171 collecting now: 'Chachani|2009-04-24T23:06:20Z' done in 0.047076 average: 0.033705414179104484
Remaining: 170 collecting now: 'Roderigo Lopez|2015-11-28T14:39:34Z' done in 0.005034 average: 0.03359882899628254
Remaining: 169 collecting now: 'U.S. Route 30 in Indiana|2016-09-22T15:56:43Z' done in 0.047328 average: 0.03364967777777779
Remaining: 168 collecting now: 'Roderigo Lopez|2010-05-10T03:26:49Z' done in 0.047893 average: 0.033702236162361635
Remaining: 167 collecting now: 'U.S. Route 30 in Indiana|2009-12-18T03:37:08Z' done in 0.002186 average: 0.033586367647058836
Remaining: 166 collecting now: 'Hussein of Jordan|2011-04-23T03:12:04Z' done in 0.002412 average: 0.03347217582417583
Remaining: 165 collecting now: 'Chachani|2006-08-31T20:34:38Z' done in 0.056175 average: 0.033555032846715335
Remaining: 164 collecting now: 'Hussein of Jordan|2006-12-21T18:09:29Z' done in 0.003806 average: 0.033446854545454555
Remaining: 163 collecting now: 'Roderigo Lopez|2018-07-25T21:20:52Z' done in 0.047293 average: 0.033497021739130446
Remaining: 162 collecting now: 'Hussein of Jordan|2013-08-29T02:49:40Z' done in 0.048483 average: 0.03355112274368232
Remaining: 161 collecting now: 'U.S. Route 30 in Indiana|2020-02-04T23:30:02Z' done in 0.047704 average: 0.033602032374100727
Remaining: 160 collecting now: 'Hussein of Jordan|2004-11-29T02:12:04Z' done in 0.052089 average: 0.033668293906810046
Remaining: 159 collecting now: 'Hussein of Jordan|2013-09-27T20:11:34Z' done in 0.004429 average: 0.03356386785714286
Remaining: 158 collecting now: 'Fair dealing in United Kingdom law|2011-10-06T11:44:37Z' done in 0.05207 average: 0.0336297259786477
Remaining: 157 collecting now: 'Hussein of Jordan|2008-09-30T13:47:44Z' done in 0.04747 average: 0.03367880496453902
Remaining: 156 collecting now: 'Hussein of Jordan|2006-04-26T18:15:45Z' done in 0.048327 average: 0.03373056537102475
Remaining: 155 collecting now: 'U.S. Route 30 in Indiana|2007-12-25T18:05:42Z' done in 0.048039 average: 0.033780947183098604
Remaining: 154 collecting now: 'Hussein of Jordan|2015-09-24T20:06:32Z' done in 0.004017 average: 0.03367651228070176
Remaining: 153 collecting now: 'Hussein of Jordan|2017-07-22T07:40:39Z' done in 0.047923 average: 0.033726325174825184
Remaining: 152 collecting now: 'Chachani|2018-06-23T03:01:59Z' done in 0.011362 average: 0.033648400696864124
Remaining: 151 collecting now: 'Hussein of Jordan|2015-04-28T03:58:52Z' done in 0.052605 average: 0.03371422222222223
Remaining: 150 collecting now: 'Roderigo Lopez|2009-10-14T22:24:02Z' done in 0.055707 average: 0.033790321799307965
Remaining: 149 collecting now: 'Chachani|2007-11-13T02:41:14Z' done in 0.002657 average: 0.033682965517241384
Remaining: 148 collecting now: 'Roderigo Lopez|2006-10-03T00:59:46Z' done in 0.00645 average: 0.033589381443298975
Remaining: 147 collecting now: 'U.S. Route 30 in Indiana|2015-03-27T03:52:31Z' done in 0.002235 average: 0.03348200342465754
Remaining: 146 collecting now: 'Chachani|2014-02-11T22:25:58Z' done in 0.044583 average: 0.033519890784982936
Remaining: 145 collecting now: 'Roderigo Lopez|2010-09-15T05:16:57Z' done in 0.002141 average: 0.03341315986394558
Remaining: 144 collecting now: 'U.S. Route 30 in Indiana|2012-03-06T16:50:21Z' done in 0.002276 average: 0.033307610169491526
Remaining: 143 collecting now: 'Roderigo Lopez|2015-09-07T15:43:56Z' done in 0.00228 average: 0.03320278716216217
Remaining: 142 collecting now: 'U.S. Route 30 in Indiana|2014-09-17T00:37:18Z' done in 0.04894 average: 0.033255774410774416
Remaining: 141 collecting now: 'Fair dealing in United Kingdom law|2018-03-07T19:24:33Z' done in 0.048214 average: 0.03330596979865772
Remaining: 140 collecting now: 'Chachani|2019-09-23T20:42:22Z' done in 0.043692 average: 0.033340705685618734
Remaining: 139 collecting now: 'Chachani|2006-04-22T09:58:37Z' done in 0.052998 average: 0.03340623000000001
Remaining: 138 collecting now: 'Hussein of Jordan|2013-10-11T01:50:38Z' done in 0.007763 average: 0.03332103654485051
Remaining: 137 collecting now: 'U.S. Route 30 in Indiana|2019-11-30T20:56:50Z' done in 0.052306 average: 0.033383900662251664
Remaining: 136 collecting now: 'Hussein of Jordan|2014-11-22T07:21:42Z' done in 0.051484 average: 0.03344363696369638
Remaining: 135 collecting now: 'Hussein of Jordan|2012-03-19T17:21:28Z' done in 0.056468 average: 0.03351937500000001
Remaining: 134 collecting now: 'Hussein of Jordan|2014-04-30T19:37:14Z' done in 0.047454 average: 0.03356506229508198
Remaining: 133 collecting now: 'Hussein of Jordan|2019-03-17T17:24:37Z' done in 0.048012 average: 0.03361227450980393
Remaining: 132 collecting now: 'Chachani|2015-01-30T12:10:21Z' done in 0.01854 average: 0.03356317915309447
Remaining: 131 collecting now: 'Hussein of Jordan|2015-05-29T12:25:34Z' done in 0.001789 average: 0.033460016233766245
Remaining: 130 collecting now: 'Chachani|2014-03-29T14:40:22Z' done in 0.047685 average: 0.033506051779935285
Remaining: 129 collecting now: 'Roderigo Lopez|2006-03-29T04:28:11Z' done in 0.004114 average: 0.03341123870967743
Remaining: 128 collecting now: 'Roderigo Lopez|2006-11-17T16:03:49Z' done in 0.001771 average: 0.03330950160771705
Remaining: 127 collecting now: 'Hussein of Jordan|2009-04-27T18:50:47Z' done in 0.001502 average: 0.0332075544871795
Remaining: 126 collecting now: 'U.S. Route 30 in Indiana|2018-12-12T18:03:13Z' done in 0.048861 average: 0.033257565495207676
Remaining: 125 collecting now: 'Chachani|2008-11-29T19:57:07Z' done in 0.04794 average: 0.03330432484076434
Remaining: 124 collecting now: 'Roderigo Lopez|2010-08-16T19:09:40Z' done in 0.008113 average: 0.03322435238095239
Remaining: 123 collecting now: 'U.S. Route 30 in Indiana|2011-11-22T17:05:45Z' done in 0.003326 average: 0.033129737341772166
Remaining: 122 collecting now: 'Hussein of Jordan|2005-08-31T10:53:20Z' done in 0.00405 average: 0.03303800315457414
Remaining: 121 collecting now: 'Hussein of Jordan|2010-04-28T13:46:01Z' done in 0.003368 average: 0.03294470125786164
Remaining: 120 collecting now: 'Hussein of Jordan|2007-05-27T04:10:10Z' done in 0.05775 average: 0.03302246081504703
Remaining: 119 collecting now: 'Hussein of Jordan|2007-06-28T01:15:29Z' done in 0.050838 average: 0.03307813437500001
Remaining: 118 collecting now: 'Hussein of Jordan|2004-10-15T23:47:44Z' done in 0.048025 average: 0.03312469781931466
Remaining: 117 collecting now: 'Chachani|2016-06-12T20:35:45Z' done in 0.004712 average: 0.03303645962732921
Remaining: 116 collecting now: 'Roderigo Lopez|2007-03-25T18:18:59Z' done in 0.005221 average: 0.03295034365325079
Remaining: 115 collecting now: 'Chachani|2016-08-29T00:27:22Z' done in 0.002623 average: 0.032856740740740756
Remaining: 114 collecting now: 'Roderigo Lopez|2016-06-05T01:19:30Z' done in 0.043164 average: 0.0328884553846154
Remaining: 113 collecting now: 'Hussein of Jordan|2008-11-28T13:08:52Z' done in 0.048647 average: 0.032936794478527626
Remaining: 112 collecting now: 'U.S. Route 30 in Indiana|2019-09-25T08:44:07Z' done in 0.047842 average: 0.032982376146789005
Remaining: 111 collecting now: 'Hussein of Jordan|2012-11-28T20:05:23Z' done in 0.047454 average: 0.03302649695121953
Remaining: 110 collecting now: 'Hussein of Jordan|2003-02-09T06:05:56Z' done in 0.052996 average: 0.033087194528875395
Remaining: 109 collecting now: 'Chachani|2019-08-20T08:19:26Z' done in 0.001763 average: 0.032992272727272745
Remaining: 108 collecting now: 'Roderigo Lopez|2006-05-16T08:45:39Z' done in 0.049746 average: 0.03304288821752268
Remaining: 107 collecting now: 'Hussein of Jordan|2010-05-31T19:45:46Z' done in 0.005402 average: 0.032959632530120506
Remaining: 106 collecting now: 'Chachani|2010-11-30T17:35:35Z' done in 0.047052 average: 0.03300195195195198
Remaining: 105 collecting now: 'Hussein of Jordan|2018-03-31T10:10:55Z' done in 0.002654 average: 0.032911089820359306
Remaining: 104 collecting now: 'Hussein of Jordan|2013-05-30T21:13:37Z' done in 0.061552 average: 0.03299658507462689
Remaining: 103 collecting now: 'Hussein of Jordan|2010-10-28T20:48:55Z' done in 0.047128 average: 0.033038642857142884
Remaining: 102 collecting now: 'Hussein of Jordan|2016-02-23T13:01:37Z' done in 0.052584 average: 0.033096640949554924
Remaining: 101 collecting now: 'Hussein of Jordan|2004-01-01T02:25:10Z' done in 0.055491 average: 0.03316289644970417
Remaining: 100 collecting now: 'Hussein of Jordan|2016-01-11T23:11:18Z' done in 0.003634 average: 0.033075790560472
Remaining: 99 collecting now: 'Roderigo Lopez|2016-10-26T10:58:44Z' done in 0.052798 average: 0.03313379705882355
Remaining: 98 collecting now: 'Chachani|2013-02-25T18:29:08Z' done in 0.047768 average: 0.033176712609970696
Remaining: 97 collecting now: 'U.S. Route 30 in Indiana|2019-07-21T21:14:48Z' done in 0.004378 average: 0.033092505847953244
Remaining: 96 collecting now: 'Chachani|2010-02-26T19:55:33Z' done in 0.047047 average: 0.0331331895043732
Remaining: 95 collecting now: 'Hussein of Jordan|2004-08-19T10:25:40Z' done in 0.002748 average: 0.0330448604651163
Remaining: 94 collecting now: 'Hussein of Jordan|2012-06-19T20:07:05Z' done in 0.045975 average: 0.033082339130434804
Remaining: 93 collecting now: 'U.S. Route 30 in Indiana|2010-07-24T22:21:03Z' done in 0.051561 average: 0.03313574566473991
Remaining: 92 collecting now: 'Chachani|2007-10-18T19:08:55Z' done in 0.003093 average: 0.03304916714697408
Remaining: 91 collecting now: 'Hussein of Jordan|2008-10-29T19:05:01Z' done in 0.001692 average: 0.03295906034482761
Remaining: 90 collecting now: 'Roderigo Lopez|2010-02-11T18:17:30Z' done in 0.047334 average: 0.03300024928366764
Remaining: 89 collecting now: 'Hussein of Jordan|2005-07-27T14:59:51Z' done in 0.005241 average: 0.03292093714285716
Remaining: 88 collecting now: 'U.S. Route 30 in Indiana|2014-08-30T14:24:35Z' done in 0.046215 average: 0.032958811965811984
Remaining: 87 collecting now: 'Fair dealing in United Kingdom law|2012-03-19T03:32:20Z' done in 0.048609 average: 0.03300327272727275
Remaining: 86 collecting now: 'Roderigo Lopez|2007-04-24T04:18:30Z' done in 0.047431 average: 0.0330441444759207
Remaining: 85 collecting now: 'Hussein of Jordan|2004-05-15T09:57:44Z' done in 0.002525 average: 0.032957932203389856
Remaining: 84 collecting now: 'U.S. Route 30 in Indiana|2013-12-20T02:36:32Z' done in 0.045614 average: 0.03299358309859157
Remaining: 83 collecting now: 'Hussein of Jordan|2019-10-26T10:20:09Z' done in 0.048111 average: 0.033036047752809015
Remaining: 82 collecting now: 'Hussein of Jordan|2007-07-26T17:40:36Z' done in 0.064831 average: 0.033125109243697506
Remaining: 81 collecting now: 'Roderigo Lopez|2015-06-25T09:01:03Z' done in 0.046955 average: 0.03316374022346371
Remaining: 80 collecting now: 'Fair dealing in United Kingdom law|2016-08-18T10:03:39Z' done in 0.004447 average: 0.0330837493036212
Remaining: 79 collecting now: 'Hussein of Jordan|2010-12-27T22:07:02Z' done in 0.0434 average: 0.033112405555555585
Remaining: 78 collecting now: 'Roderigo Lopez|2011-11-25T10:39:28Z' done in 0.053374 average: 0.0331685318559557
Remaining: 77 collecting now: 'Chachani|2007-01-15T10:17:00Z' done in 0.003833 average: 0.033087494475138146
Remaining: 76 collecting now: 'Hussein of Jordan|2005-10-21T18:04:28Z' done in 0.002483 average: 0.03300318457300278
Remaining: 75 collecting now: 'Chachani|2009-02-14T20:11:31Z' done in 0.048643 average: 0.033046151098901126
Remaining: 74 collecting now: 'Hussein of Jordan|2012-05-31T04:43:47Z' done in 0.003509 average: 0.0329652273972603
Remaining: 73 collecting now: 'Roderigo Lopez|2013-02-27T13:47:35Z' done in 0.05259 average: 0.03301884699453555
Remaining: 72 collecting now: 'Hussein of Jordan|2015-06-22T12:35:09Z' done in 0.002297 average: 0.032935136239782045
Remaining: 71 collecting now: 'U.S. Route 30 in Indiana|2009-02-08T23:25:24Z' done in 0.050007 average: 0.032981527173913075
Remaining: 70 collecting now: 'Hussein of Jordan|2010-06-15T22:57:17Z' done in 0.005114 average: 0.03290600542005423
Remaining: 69 collecting now: 'Chachani|2017-07-15T11:38:18Z' done in 0.04626 average: 0.03294209729729733
Remaining: 68 collecting now: 'Chachani|2018-12-10T12:03:38Z' done in 0.003377 average: 0.032862407008086285
Remaining: 67 collecting now: 'Roderigo Lopez|2014-12-08T02:06:09Z' done in 0.045053 average: 0.03289517741935487
Remaining: 66 collecting now: 'Roderigo Lopez|2006-07-27T19:27:50Z' done in 0.005317 average: 0.0328212412868633
Remaining: 65 collecting now: 'Roderigo Lopez|2019-10-22T16:49:43Z' done in 0.002347 average: 0.0327397593582888
Remaining: 64 collecting now: 'Chachani|2017-04-23T21:24:17Z' done in 0.048476 average: 0.0327817226666667
Remaining: 63 collecting now: 'Roderigo Lopez|2007-02-21T07:27:59Z' done in 0.004478 average: 0.032706446808510675
Remaining: 62 collecting now: 'U.S. Route 30 in Indiana|2008-04-02T09:04:52Z' done in 0.002353 average: 0.03262593368700269
Remaining: 61 collecting now: 'U.S. Route 30 in Indiana|2010-01-04T04:09:10Z' done in 0.002045 average: 0.03254503174603178
Remaining: 60 collecting now: 'Roderigo Lopez|2006-06-09T18:55:17Z' done in 0.002767 average: 0.03246646174142484
Remaining: 59 collecting now: 'Hussein of Jordan|2015-02-24T05:17:36Z' done in 0.00202 average: 0.032386339473684245
Remaining: 58 collecting now: 'Hussein of Jordan|2015-08-29T02:36:42Z' done in 0.05045 average: 0.03243375065616801
Remaining: 57 collecting now: 'Roderigo Lopez|2013-06-16T09:46:24Z' done in 0.051851 average: 0.032484581151832496
Remaining: 56 collecting now: 'Hussein of Jordan|2018-04-26T11:46:00Z' done in 0.003491 average: 0.03240887989556139
Remaining: 55 collecting now: 'Chachani|2015-07-05T20:29:13Z' done in 0.069727 average: 0.03250606250000004
Remaining: 54 collecting now: 'Chachani|2008-09-19T05:15:56Z' done in 0.00503 average: 0.03243469610389614
Remaining: 53 collecting now: 'Roderigo Lopez|2015-07-27T08:30:49Z' done in 0.00298 average: 0.032358388601036306
Remaining: 52 collecting now: 'Chachani|2012-05-03T18:20:02Z' done in 0.046096 average: 0.032393886304909594
Remaining: 51 collecting now: 'Roderigo Lopez|2017-10-24T07:44:32Z' done in 0.005404 average: 0.03232432474226808
Remaining: 50 collecting now: 'Hussein of Jordan|2019-12-21T15:27:48Z' done in 0.046733 average: 0.03236136503856045
Remaining: 49 collecting now: 'Fair dealing in United Kingdom law|2019-12-27T11:41:48Z' done in 0.024644 average: 0.03234157692307696
Remaining: 48 collecting now: 'Hussein of Jordan|2012-10-27T10:06:25Z' done in 0.047597 average: 0.032380593350383666
Remaining: 47 collecting now: 'Hussein of Jordan|2009-12-30T10:58:32Z' done in 0.056708 average: 0.03244265306122453
Remaining: 46 collecting now: 'Roderigo Lopez|2009-07-26T15:54:37Z' done in 0.051027 average: 0.03248994147582701
Remaining: 45 collecting now: 'Chachani|2008-07-27T00:27:54Z' done in 0.003633 average: 0.03241670050761425
Remaining: 44 collecting now: 'Chachani|2008-06-10T20:23:02Z' done in 0.002736 average: 0.03234155949367092
Remaining: 43 collecting now: 'Chachani|2008-10-23T06:01:46Z' done in 0.003917 average: 0.03226978030303034
Remaining: 42 collecting now: 'Roderigo Lopez|2014-06-11T05:22:19Z' done in 0.003297 average: 0.03219680100755671
Remaining: 41 collecting now: 'Hussein of Jordan|2007-01-30T01:34:45Z' done in 0.004009 average: 0.03212597738693471
Remaining: 40 collecting now: 'Hussein of Jordan|2011-05-31T20:37:31Z' done in 0.047337 average: 0.032164100250626604
Remaining: 39 collecting now: 'Hussein of Jordan|2008-05-25T13:47:10Z' done in 0.051063 average: 0.032211347500000036
Remaining: 38 collecting now: 'Hussein of Jordan|2005-05-31T20:38:25Z' done in 0.045374 average: 0.03224417206982547
Remaining: 37 collecting now: 'Hussein of Jordan|2012-07-27T21:21:26Z' done in 0.046282 average: 0.03227909203980103
Remaining: 36 collecting now: 'Roderigo Lopez|2015-08-19T11:17:01Z' done in 0.048342 average: 0.03231895037220847
Remaining: 35 collecting now: 'Hussein of Jordan|2017-11-29T01:12:11Z' done in 0.047785 average: 0.03235723267326736
Remaining: 34 collecting now: 'Roderigo Lopez|2009-06-16T20:50:18Z' done in 0.069002 average: 0.032447713580246944
Remaining: 33 collecting now: 'Hussein of Jordan|2018-01-20T16:36:24Z' done in 0.005825 average: 0.0323821403940887
Remaining: 32 collecting now: 'Hussein of Jordan|2017-01-28T06:51:40Z' done in 0.071543 average: 0.032478358722358755
Remaining: 31 collecting now: 'U.S. Route 30 in Indiana|2017-06-24T19:35:38Z' done in 0.050163 average: 0.03252170343137258
Remaining: 30 collecting now: 'Hussein of Jordan|2013-02-28T20:57:14Z' done in 0.047508 average: 0.03255834474327632
Remaining: 29 collecting now: 'Chachani|2006-06-06T18:35:23Z' done in 0.052236 average: 0.03260633902439028
Remaining: 28 collecting now: 'Roderigo Lopez|2017-06-07T19:39:24Z' done in 0.003086 average: 0.032534513381995166
Remaining: 27 collecting now: 'Roderigo Lopez|2013-05-23T21:26:52Z' done in 0.044662 average: 0.032563949029126245
Remaining: 26 collecting now: 'Hussein of Jordan|2003-03-23T18:04:39Z' done in 0.005773 average: 0.03249907990314773
Remaining: 25 collecting now: 'Chachani|2013-03-07T06:08:05Z' done in 0.001944 average: 0.03242527536231887
Remaining: 24 collecting now: 'Fair dealing in United Kingdom law|2013-12-30T08:38:46Z' done in 0.002592 average: 0.03235338795180726
Remaining: 23 collecting now: 'Hussein of Jordan|2011-07-16T11:33:18Z' done in 0.045403 average: 0.032384757211538495
Remaining: 22 collecting now: 'Hussein of Jordan|2014-02-25T09:54:48Z' done in 0.048844 average: 0.032424227817745836
Remaining: 21 collecting now: 'Roderigo Lopez|2017-03-23T22:30:10Z' done in 0.047511 average: 0.03246032057416272
Remaining: 20 collecting now: 'Hussein of Jordan|2009-03-16T09:30:29Z' done in 0.047782 average: 0.032496887828162326
Remaining: 19 collecting now: 'Hussein of Jordan|2016-03-14T06:19:20Z' done in 0.05235 average: 0.03254415714285718
Remaining: 18 collecting now: 'Hussein of Jordan|2016-08-30T17:09:12Z' done in 0.056337 average: 0.03260067220902616
Remaining: 17 collecting now: 'U.S. Route 30 in Indiana|2008-05-10T07:07:32Z' done in 0.056214 average: 0.03265662796208534
Remaining: 16 collecting now: 'Roderigo Lopez|2015-12-31T09:40:39Z' done in 0.005839 average: 0.03259322931442084
Remaining: 15 collecting now: 'Roderigo Lopez|2010-11-17T23:30:45Z' done in 0.05345 average: 0.03264241981132079
Remaining: 14 collecting now: 'Hussein of Jordan|2010-01-20T15:09:55Z' done in 0.002037 average: 0.03257040705882356
Remaining: 13 collecting now: 'Roderigo Lopez|2007-08-22T12:07:29Z' done in 0.045833 average: 0.03260153990610332
Remaining: 12 collecting now: 'Chachani|2016-11-18T21:54:26Z' done in 0.003315 average: 0.03253295316159254
Remaining: 11 collecting now: 'Hussein of Jordan|2016-12-23T14:54:46Z' done in 0.045007 average: 0.032562098130841155
Remaining: 10 collecting now: 'Chachani|2006-03-31T20:10:04Z' done in 0.051842 average: 0.03260703962703966
Remaining: 9 collecting now: 'Chachani|2011-01-30T09:44:53Z' done in 0.003242 average: 0.032538748837209336
Remaining: 8 collecting now: 'Hussein of Jordan|2014-09-11T20:55:28Z' done in 0.00217 average: 0.032468287703016276
Remaining: 7 collecting now: 'Chachani|2019-07-07T02:54:28Z' done in 0.051064 average: 0.03251133333333337
Remaining: 6 collecting now: 'Hussein of Jordan|2011-02-28T20:43:58Z' done in 0.047474 average: 0.03254588914549657
Remaining: 5 collecting now: 'Chachani|2006-05-15T07:45:05Z' done in 0.052215 average: 0.03259120967741939
Remaining: 4 collecting now: 'Hussein of Jordan|2015-12-23T19:36:25Z' done in 0.002118 average: 0.03252115632183911
Remaining: 3 collecting now: 'Roderigo Lopez|2007-11-04T01:35:52Z' done in 0.049939 average: 0.03256110550458719
Remaining: 2 collecting now: 'Roderigo Lopez|2007-06-06T23:54:55Z' done in 0.005243 average: 0.032498592677345575
Remaining: 1 collecting now: 'Chachani|2007-08-26T23:21:10Z' done in 0.002199 average: 0.032429415525114184
Tempo total : 14.204084000000014
